,real_imps,win_imps,clks,real_clks,rewards,budget,spent,CPM
720,437520,191246,350,395,-1594971.877819449,16000000.0,10136557,53.00271378224904
721,437520,58532,239,395,3348803.18625026,16000000.0,2483728,42.4336773047222
722,437520,33705,214,395,3727703.875022941,16000000.0,1419294,42.1093012906097
723,437520,38842,216,395,3765746.7588794203,16000000.0,1537493,39.58326038823954
724,437520,27089,208,395,3579422.6354873404,16000000.0,1302822,48.094134150393145
725,437520,34858,216,395,3580885.838806032,16000000.0,1568537,44.9979057892019
726,437520,26798,208,395,3623833.3405381707,16000000.0,1280530,47.784536159414884
727,437520,27824,209,395,3570847.0446255505,16000000.0,1346335,48.38754312823462
728,437520,71465,260,395,3132898.3772888,16000000.0,3105001,43.44785559364724
729,437520,63075,245,395,3238466.3469893206,16000000.0,2717711,43.08697582243361
730,437520,30874,211,395,3680863.129075341,16000000.0,1367443,44.29108635097493
731,437520,52584,231,395,3342959.1055258904,16000000.0,2278652,43.33356153963183
732,437520,38705,219,395,3632709.993204142,16000000.0,1639579,42.36090944322439
733,437520,76605,268,395,2997828.8247218407,16000000.0,3368934,43.97799099275504
734,437520,56817,249,395,3646889.06581523,16000000.0,2278513,40.102662935389056
735,437520,78483,268,395,2946344.711734009,16000000.0,3464950,44.149051386924555
736,437520,28040,208,395,3581267.7256488893,16000000.0,1341741,47.85096291012839
737,437520,34943,215,395,3466707.565793161,16000000.0,1644177,47.05311507311908
738,437520,77305,264,395,2968512.2989524496,16000000.0,3400069,43.98252376948451
739,437520,32837,214,395,3538363.639221231,16000000.0,1527289,46.5112220970247
740,437520,32301,213,395,3702160.457468841,16000000.0,1397170,43.25469799696604
741,437520,69267,260,395,3191386.3643275695,16000000.0,2983543,43.07307953282227
742,437520,32014,213,395,3564182.391979702,16000000.0,1491358,46.58455675641907
743,437520,59199,242,395,3302109.992549869,16000000.0,2540587,42.916045879153366
744,437520,29154,210,395,3552450.83844454,16000000.0,1397765,47.94419290663374
745,437520,55131,234,395,3311464.8234805395,16000000.0,2407081,43.66111625038545
746,437520,61348,240,395,3210380.06755675,16000000.0,2673599,43.58086653191628
747,437520,52348,236,395,3501355.1559248604,16000000.0,2168332,41.42148697180408
748,437520,65873,249,395,3235832.8170575798,16000000.0,2832542,43.00004554217965
749,437520,30169,212,395,3595655.1302864105,16000000.0,1405641,46.59223043521496
750,437520,37694,218,395,3424560.519811291,16000000.0,1753557,46.520852125006634
751,437520,51748,228,395,3259818.42944235,16000000.0,2301222,44.46977660972405
752,437520,32866,213,395,3555634.9167719614,16000000.0,1522930,46.33755248585164
753,437520,27461,207,395,3580834.1719988897,16000000.0,1329691,48.42106988092203
754,437520,29981,211,395,3626657.5968267005,16000000.0,1379790,46.02214735999466
755,437520,36478,215,395,3378025.4750522296,16000000.0,1747546,47.906847963155876
756,437520,41453,224,395,3549423.133730891,16000000.0,1808450,43.626516778037775
757,437520,34945,217,395,3597941.545112441,16000000.0,1559126,44.61656889397625
758,437520,49417,229,395,3361512.8844653806,16000000.0,2157005,43.64904789849647
759,437520,27481,207,395,3632210.6409239694,16000000.0,1294755,47.11455187220261
760,437520,56348,239,395,3435030.158149541,16000000.0,2357450,41.837332292184286
761,437520,62584,243,395,3272295.4036222408,16000000.0,2677594,42.78400230090758
762,381988,265687,320,331,-7654507.82407151,16000000.0,16000034,60.22136574239613
763,437520,32807,213,395,3700739.85635794,16000000.0,1409831,42.97348126924132
764,437520,64701,254,395,3355001.7748058806,16000000.0,2721905,42.06897884113074
765,437520,34961,213,395,3728471.7874835418,16000000.0,1452324,41.54126026143417
766,437520,28961,211,395,3609227.003494552,16000000.0,1365256,47.141189876040194
767,437520,34533,214,395,3567292.1139649726,16000000.0,1569277,45.442822807169954
768,437520,27520,210,395,3613237.4991219407,16000000.0,1309985,47.60119912790697
769,437520,34643,213,395,3539114.559404051,16000000.0,1585973,45.78047513206131
770,437520,85946,279,395,2873477.01776099,16000000.0,3777337,43.950119842691926
771,437520,66077,252,395,3257536.321994481,16000000.0,2827660,42.793407691027134
772,437520,41287,218,395,3505458.65272805,16000000.0,1806268,43.74907355826289
773,437520,54125,234,395,3340161.134167849,16000000.0,2330392,43.05574133949192
774,437520,31579,212,395,3559045.160265421,16000000.0,1471581,46.59998733335444
775,437520,28466,210,395,3587756.2822079007,16000000.0,1360897,47.8078058034146
776,437520,27401,209,395,3641652.6739470707,16000000.0,1290833,47.108974125031935
777,437520,99546,285,395,2271835.25528434,16000000.0,4596983,46.17948486127017
778,437520,40786,224,395,3484572.820077901,16000000.0,1826814,44.79022213504634
779,437520,37257,214,395,3650151.8865689905,16000000.0,1575217,42.27975950828032
780,437520,40048,219,395,3742231.998719139,16000000.0,1596488,39.86436276468238
781,437520,32958,213,395,3559924.250319671,16000000.0,1515671,45.987954366162995
782,437520,67760,243,395,2989368.9897474595,16000000.0,3024081,44.6292945690673
783,437520,33456,213,395,3589597.4480744116,16000000.0,1509618,45.12248923959828
784,437520,35481,216,395,3576102.205129102,16000000.0,1588396,44.76750937121276
785,437520,30651,211,395,3673294.8382267416,16000000.0,1367200,44.60539623503311
786,437520,73803,260,395,3020053.5271377396,16000000.0,3239057,43.88787718656423
787,437520,38650,217,395,3592665.2612097613,16000000.0,1663056,43.02861578266494
788,437520,62179,243,395,3248651.62062891,16000000.0,2683629,43.159732385532095
789,437520,45040,224,395,3242712.953757391,16000000.0,2113548,46.926021314387214
790,437520,32760,214,395,3492866.889528011,16000000.0,1557395,47.539529914529915
791,437520,95049,280,395,2482931.7856613407,16000000.0,4318635,45.43588044061484
792,437520,141016,324,395,901078.8955004505,16000000.0,6912116,49.01653713053838
793,437520,34044,214,395,3481257.894206201,16000000.0,1610324,47.301257196569146
794,437520,168875,343,395,-300276.4826203899,16000000.0,8597950,50.913101406365655
795,437520,27690,209,395,3606741.81072354,16000000.0,1314327,47.46576381365114
796,437520,49560,230,395,3395726.059713371,16000000.0,2165051,43.68545197740113
797,437520,54673,244,395,3614866.1319435206,16000000.0,2216488,40.540815393338576
798,437520,28592,210,395,3608109.79630348,16000000.0,1349516,47.199076664801346
799,437520,72088,252,395,2951696.6320145796,16000000.0,3204833,44.45723282654534
800,437520,39175,218,395,3660386.564882791,16000000.0,1633686,41.70225909380983
801,437520,27619,208,395,3653341.83147497,16000000.0,1293025,46.81650313190195
802,437520,32844,213,395,3696451.8867783393,16000000.0,1413485,43.03632322494215
803,437520,59271,243,395,3381712.2877241885,16000000.0,2498800,42.15889726847868
804,437520,64751,246,395,3196171.2658764203,16000000.0,2806006,43.33533072848296
805,437520,52857,238,395,3591553.76150567,16000000.0,2152276,40.71884518606807
806,437520,55816,237,395,3361072.64285194,16000000.0,2388719,42.79631288519421
807,437520,30005,210,395,3659272.122774861,16000000.0,1351606,45.0460256623896
808,437520,41129,218,395,3574799.8269382403,16000000.0,1750870,42.570205937416425
809,437520,47512,224,395,3460869.9113852605,16000000.0,2019268,42.5001683785149
810,437520,53738,231,395,3300280.37034276,16000000.0,2350842,43.746361978488224
811,437520,33506,216,395,3652499.022418231,16000000.0,1469349,43.853309854951355
812,437520,71688,264,395,3181238.8956794194,16000000.0,3084431,43.02576442361344
813,437520,54673,235,395,3362917.671553429,16000000.0,2347057,42.92899603094764
814,437520,27065,209,395,3626947.9703879706,16000000.0,1284738,47.468612599297984
815,437520,46223,226,395,3403851.8633461506,16000000.0,2041470,44.165675096813274
816,437520,38527,222,395,3456723.2334246514,16000000.0,1766017,45.8384250006489
817,437520,43611,226,395,3563515.7339507616,16000000.0,1854694,42.52812363853156
818,437520,43140,222,395,3256848.938426781,16000000.0,2046634,47.4416782568382
819,437520,26558,206,395,3614998.15949367,16000000.0,1276686,48.071616838617366
820,437520,59211,240,395,3277194.6617058506,16000000.0,2553904,43.13225583084224
821,437520,63790,252,395,3320033.415342659,16000000.0,2712618,42.52418874431729
822,437520,33516,213,395,3708995.975804341,16000000.0,1422591,42.44513068385249
823,437520,51817,237,395,3644829.6005582605,16000000.0,2087611,40.28814867707509
824,437520,43440,224,395,3391997.341383021,16000000.0,1964155,45.21535451197053
825,437520,45048,227,395,3508432.415479701,16000000.0,1947904,43.24063221452673
826,437520,81408,276,395,3002170.9753466807,16000000.0,3538820,43.470174921383645
827,437520,52362,230,395,3307502.2457832904,16000000.0,2288994,43.71479317061991
828,437520,28952,211,395,3644454.6936235414,16000000.0,1336672,46.168554849405915
829,437520,74653,268,395,3119449.52205206,16000000.0,3236146,43.34917551873334
830,437520,28402,211,395,3590346.2061242512,16000000.0,1355261,47.71709738750792
831,437520,46128,226,395,3213807.2193511315,16000000.0,2172908,47.10605272285813
832,437520,33235,214,395,3556788.9742382416,16000000.0,1533924,46.15387392808786
833,437520,60343,240,395,3320128.65676219,16000000.0,2575121,42.67472614884908
834,437520,42286,220,395,3639671.13666563,16000000.0,1731976,40.95861514449226
835,437520,44173,227,395,3584832.8074781196,16000000.0,1869656,42.32576460733932
836,437520,78433,270,395,2960743.87462364,16000000.0,3454999,44.05032320579348
837,437520,28504,211,395,3623312.5992549397,16000000.0,1329167,46.63089390962672
838,437520,36316,221,395,3594164.42172212,16000000.0,1600846,44.08101112457319
839,437520,27935,210,395,3618382.9037449406,16000000.0,1319248,47.22563092894219
840,437520,52946,236,395,3557282.57316905,16000000.0,2181934,41.21055414951082
841,437520,33025,215,395,3572902.493315911,16000000.0,1511637,45.77250567751703
842,437520,27839,209,395,3599364.11505382,16000000.0,1324415,47.5740867128848
843,437520,62913,242,395,3203458.0518014496,16000000.0,2731511,43.417274649118625
844,437520,31374,211,395,3647910.677550351,16000000.0,1405570,44.80047172818257
845,437520,35312,214,395,3520888.8872869117,16000000.0,1624252,45.99716810149524
846,437520,46119,228,395,3575023.334646471,16000000.0,1902292,41.247468505388234
847,437520,61769,240,395,3221771.412271819,16000000.0,2670667,43.236364519419126
848,437520,73054,257,395,3021791.375442509,16000000.0,3213123,43.9828483039943
849,437520,29359,209,395,3666922.2460246715,16000000.0,1325464,45.14676930413161
850,437520,37553,216,395,3326999.0324083916,16000000.0,1814153,48.309136420525654
851,437520,110981,294,395,1953064.1896164408,16000000.0,5209676,46.9420531442319
852,437520,51424,228,395,3306994.94897755,16000000.0,2268740,44.118310516490354
853,437520,31508,213,395,3583989.9670901513,16000000.0,1459781,46.3304874952393
854,437520,29881,211,395,3601712.7705826103,16000000.0,1395904,46.71543790368462
855,437520,26321,207,395,3593570.52051627,16000000.0,1272648,48.351050492002585
856,437520,66403,252,395,3228076.3279460594,16000000.0,2855173,42.99765070855232
857,437520,67416,253,395,3229941.09607718,16000000.0,2894344,42.93259760294292
858,437520,31299,211,395,3663553.1174519714,16000000.0,1386390,44.29502540017253
859,437520,70384,263,395,3182047.7435254306,16000000.0,3024776,42.97533530347806
860,437520,62686,238,395,3193183.42910988,16000000.0,2728770,43.530772421274285
861,437520,78389,269,395,2974551.01082373,16000000.0,3440397,43.88877265942926
862,437520,46928,226,395,3538569.084943711,16000000.0,1975374,42.09371803614047
863,437520,144888,327,395,782762.3114754197,16000000.0,7119760,49.13974932361548
864,437520,77218,264,395,2893378.202972379,16000000.0,3434588,44.47911108808827
865,437520,67526,255,395,3250607.7032574303,16000000.0,2887149,42.756108758107985
866,437520,66441,249,395,3136094.5375156,16000000.0,2903951,43.70721391911621
867,437520,40454,218,395,3280139.362761231,16000000.0,1942855,48.02627675878776
868,437520,200467,357,395,-1883379.4887231993,16000000.0,10634896,53.05060683304484
869,437520,39499,217,395,3553712.229323181,16000000.0,1713889,43.390693435276845
870,437520,27639,209,395,3606747.85651554,16000000.0,1312725,47.49538695321828
871,437520,34375,214,395,3529170.96985933,16000000.0,1576253,45.85463272727273
872,437520,77740,263,395,2899967.874408301,16000000.0,3442509,44.28233856444559
873,437520,34292,214,395,3481572.724305441,16000000.0,1616773,47.14723550682375
874,437520,62701,254,395,3427754.6413429603,16000000.0,2615276,41.71027575317778
875,437520,37627,223,395,3610590.823851781,16000000.0,1632273,43.38036516331358
876,437520,80226,272,395,2950468.23683351,16000000.0,3532042,44.026151123077305
877,437520,36769,219,395,3603341.6266320515,16000000.0,1609405,43.77070358182164
878,437520,71352,265,395,3146633.5665983595,16000000.0,3085906,43.2490469783608
879,437520,33678,214,395,3487432.422017441,16000000.0,1592885,47.2974939129402
880,437520,40474,219,395,3412047.931527701,16000000.0,1849781,45.70294510055838
881,437520,45046,223,395,3233979.746770961,16000000.0,2119346,47.04848377214403
882,437520,32762,214,395,3558348.1103620715,16000000.0,1516360,46.28410963921616
883,272907,239787,217,220,-10249628.245569296,16000000.0,16000037,66.7260401940055
884,437520,55647,236,395,3334249.9974458707,16000000.0,2392365,42.99180548816648
885,437520,41592,224,395,3642352.621667621,16000000.0,1753115,42.150293325639545
886,437520,27451,208,395,3570711.0845917896,16000000.0,1330073,48.45262467669666
887,437520,31953,214,395,3546099.171398611,16000000.0,1497981,46.88076236973054
888,437520,34312,216,395,3629919.854386991,16000000.0,1509779,44.00148636045698
889,437520,58170,238,395,3302122.8784473003,16000000.0,2507478,43.106034038164005
890,437520,78060,274,395,3083259.69364738,16000000.0,3384407,43.35648219318473
891,437520,97294,282,395,2340419.1054321593,16000000.0,4475517,45.99992805311736
892,437520,74843,271,395,3205869.423859101,16000000.0,3194851,42.68737223254012
893,437520,68317,253,395,3192692.3532174793,16000000.0,2937130,42.992666539807075
894,437520,118122,303,395,1756511.971544701,16000000.0,5587488,47.302687052369585
895,437520,30545,213,395,3554573.45484393,16000000.0,1443279,47.25090849566214
896,437520,61839,241,395,3245750.9328901405,16000000.0,2667706,43.139539772635395
897,437520,43173,224,395,3559480.8899823795,16000000.0,1841734,42.659393602483036
898,437520,29360,211,395,3601130.5686212513,16000000.0,1373051,46.766042234332424
899,437520,65178,251,395,3289779.3441497106,16000000.0,2770773,42.51086256098684
900,286557,241283,221,234,-10098702.922811326,16000000.0,16000108,66.3126204498452
901,437520,75166,256,395,2975832.27581853,16000000.0,3303477,43.9490860229359
902,437520,30900,211,395,3517616.9420917304,16000000.0,1470413,47.586181229773466
903,437520,184767,352,395,-991139.6552799604,16000000.0,9558387,51.73211125363295
904,437520,77627,263,395,2958882.335550439,16000000.0,3411640,43.94914140698468
905,264310,238266,209,210,-10441276.967119412,16000000.0,16000032,67.15197300496084
906,437520,52072,234,395,3522717.16283563,16000000.0,2150384,41.29635888769396
907,437520,67992,256,395,3281637.8314260505,16000000.0,2883268,42.40598893987528
908,437520,51499,236,395,3617767.2257230696,16000000.0,2085619,40.49824268432397
909,437520,65030,244,395,3203209.484779221,16000000.0,2809357,43.20093802860218
910,437520,42911,222,395,3336849.250900742,16000000.0,1977543,46.084756822260026
911,437520,95579,283,395,2430245.1176167396,16000000.0,4363693,45.65535316335178
912,437520,83124,267,395,2766250.78890385,16000000.0,3717974,44.728044848659835
913,437520,57435,234,395,3204093.8847106,16000000.0,2540114,44.22589013667624
914,437520,57717,254,395,3617717.85591808,16000000.0,2321966,40.23019214442885
915,437520,79965,275,395,3002490.785776829,16000000.0,3485841,43.59208403676609
916,437520,36771,217,395,3679538.4928737003,16000000.0,1543083,41.964673247939956
917,437520,104589,288,395,2147715.7939353394,16000000.0,4863635,46.50235684441002
918,437520,215053,358,395,-2644240.430404426,16000000.0,11587085,53.88013652448466
919,437520,40372,222,395,3591539.064380201,16000000.0,1714970,42.47919350044585
920,437520,33892,214,395,3495454.308795021,16000000.0,1582504,46.69255281482356
921,437520,100659,287,395,2291120.74994315,16000000.0,4629250,45.98942965855016
922,437520,27975,209,395,3651757.5382852713,16000000.0,1302070,46.544057193923145
923,369374,262392,308,321,-7993383.916922182,16000000.0,16000004,60.97748406963627
924,437520,35036,215,395,3656217.067618231,16000000.0,1510308,43.10731818700765
925,437520,36732,216,395,3628128.9108845117,16000000.0,1584744,43.14341718392682
926,437520,74521,256,395,2912600.08069031,16000000.0,3320887,44.56310301794125
927,437520,172656,343,395,-516403.7275342993,16000000.0,8852144,51.27041052729126
928,437520,168024,339,395,-279902.2844130798,16000000.0,8555663,50.91929129172023
929,437520,48985,228,395,3373159.4826770606,16000000.0,2147230,43.834439114014494
930,437520,30270,212,395,3581135.1650125114,16000000.0,1415302,46.75592996366039
931,437520,39683,218,395,3340341.1017898316,16000000.0,1881602,47.41582037648363
932,437520,59707,240,395,3343246.2437998015,16000000.0,2534675,42.451890063141676
933,437520,178671,346,395,-780806.8528525293,16000000.0,9218734,51.596140392117356
934,437520,84595,277,395,2927445.35913499,16000000.0,3697088,43.703386724983744
935,437520,91125,278,395,2613254.4076687,16000000.0,4101989,45.014968449931416
936,437520,35508,215,395,3601413.5615378614,16000000.0,1570921,44.24132589838909
937,437520,35799,214,395,3526822.6537618996,16000000.0,1618903,45.22201737478701
938,437520,36568,215,395,3505472.974394011,16000000.0,1670244,45.67501640778823
939,437520,78413,270,395,3074066.619342121,16000000.0,3383748,43.15289556578629
940,437520,30665,211,395,3649559.751186372,16000000.0,1379096,44.97296592206098
941,437520,51194,228,395,3260320.9378545512,16000000.0,2290084,44.733445325624096
942,437520,33814,213,395,3716875.1701837396,16000000.0,1425748,42.16442893476075
943,437520,45438,226,395,3327188.079724531,16000000.0,2067342,45.49808530305031
944,437520,37856,216,395,3461264.7479822207,16000000.0,1736444,45.8697168216399
945,437520,52963,229,395,3234651.4347150396,16000000.0,2364302,44.64063591563922
946,437520,41390,218,395,3570164.9953060104,16000000.0,1762174,42.57487315776758
947,437520,41917,225,395,3629666.932864601,16000000.0,1773047,42.29899563422955
948,437520,150124,327,395,487035.52751172957,16000000.0,7480955,49.831839013082515
949,437520,68948,253,395,3139801.40588272,16000000.0,2996498,43.46025990601613
950,437520,51623,232,395,3410853.940440311,16000000.0,2197820,42.574433876372936
951,437520,122169,305,395,1596360.5406695409,16000000.0,5823144,47.66466124794342
952,437520,34844,216,395,3605519.468875711,16000000.0,1546014,44.36959017334405
953,437520,56116,247,395,3638837.0660034795,16000000.0,2255212,40.188395466533606
954,437520,32857,219,395,3621418.7267851704,16000000.0,1466998,44.64795933895365
955,437520,66230,254,395,3325083.9923173413,16000000.0,2796190,42.219386984750116
956,437520,27537,208,395,3563273.54457109,16000000.0,1331231,48.343356211642515
957,437520,71781,251,395,2961059.5299347406,16000000.0,3187470,44.40548334517491
958,437520,26974,209,395,3586474.64171864,16000000.0,1302406,48.28375472677393
959,437520,46473,225,395,3224144.6444262513,16000000.0,2162479,46.531943278893124
960,437520,77139,259,395,2877285.7252523196,16000000.0,3438404,44.57413241032422
961,437520,56761,238,395,3376161.0306419195,16000000.0,2409377,42.44775462024982
962,437520,80974,275,395,3008743.25675959,16000000.0,3520823,43.48090745177464
963,437520,33538,213,395,3711529.9987635417,16000000.0,1422032,42.400620192020995
964,437520,70625,251,395,2987016.9717048686,16000000.0,3132890,44.35950442477876
965,325255,251175,269,278,-9100105.8825416,16000000.0,16000011,63.70065094057928
966,437520,53188,235,395,3384453.921493541,16000000.0,2305661,43.349270512145594
967,437520,139073,321,395,993128.1237963901,16000000.0,6790878,48.829593091398046
968,437520,38715,216,395,3513967.5002767313,16000000.0,1720820,44.44840501097766
969,437520,30653,209,395,3678928.2421408696,16000000.0,1349434,44.022901510455746
970,437520,159170,338,395,186653.51985352088,16000000.0,7976639,50.1139599170698
971,437520,55654,235,395,3330337.37533647,16000000.0,2395005,43.03383404607036
972,437520,33313,211,395,3680232.429125242,16000000.0,1429114,42.899588749136974
973,437520,133787,319,395,1234836.5825854004,16000000.0,6465308,48.32538288473469
974,437520,125626,316,395,1535284.8912555203,16000000.0,5998159,47.74615923455336
975,437520,32232,211,395,3679937.6028449414,16000000.0,1399002,43.404132539091584
976,437520,38419,216,395,3656985.004821801,16000000.0,1615399,42.04687784689867
977,437520,32666,214,395,3616932.3423738005,16000000.0,1475676,45.17467703422519
978,437520,229490,366,395,-3196851.8675619904,16000000.0,12377274,53.93382718201229
979,437520,39442,216,395,3405508.1521804905,16000000.0,1822325,46.202651995334925
980,437520,38145,216,395,3488620.9018753706,16000000.0,1726843,45.27049416699436
981,437520,42508,226,395,3626187.77571506,16000000.0,1778326,41.83508986543709
982,437520,37165,216,395,3718550.825779481,16000000.0,1524077,41.00839499529127
983,437520,35727,215,395,3708781.2565220813,16000000.0,1490549,41.72051949505976
984,437520,44132,225,395,3554076.50080608,16000000.0,1875540,42.49841384936101
985,437520,105083,288,395,2128375.56764063,16000000.0,4889557,46.53042832808352
986,437520,66362,253,395,3237677.0187946404,16000000.0,2845390,42.87679696211688
987,437520,48369,227,395,3337276.26017373,16000000.0,2170362,44.87092972771816
988,437520,48227,231,395,3534657.40121794,16000000.0,2031599,42.125759429365296
989,437520,48008,230,395,3494146.909961781,16000000.0,2043928,42.57473754374271
990,437520,69118,258,395,3197470.488880721,16000000.0,2978033,43.086214878902744
991,437520,113614,295,395,1807960.2600962203,16000000.0,5383211,47.381581495238265
992,437520,37500,215,395,3689747.80729063,16000000.0,1553786,41.434293333333336
993,437520,93005,281,395,2558131.3118806295,16000000.0,4204439,45.20659104349229
994,437520,68719,256,395,3210852.5381947095,16000000.0,2948917,42.91268790290895
995,437520,49693,228,395,3238042.91038649,16000000.0,2261491,45.50924677519973
996,437520,170814,334,395,-696042.3502841094,16000000.0,8869725,51.92621799149953
997,437520,31828,211,395,3605089.2137889815,16000000.0,1442242,45.31362322483348
998,437520,103719,287,395,2187144.63009411,16000000.0,4808835,46.36407022821277
999,437520,64091,253,395,3374996.6278966805,16000000.0,2693352,42.0238723065641
